Compound ID,SMILES
2606,COC1=CC(N(C)CCN(C)C)=C(NC(=O)/C=C/CN(C)CCN(C)C(=O)CCCCCC(=O)N[C@H](C(=O)N2C[C@H](O)C[C@H]2C(=O)NCC2=CC=C(C3=C(C)N=CS3)C=C2)C(C)(C)C)C=C1NC1=NC=CC(C2=CN(C)C3=CC=CC=C23)=N1
811,COC1=CC2=C(OC[C@@H]3CCC(=O)N3)N=CC(C#CCOCCOCCOCCOC3=CC=CC4=C3C(=O)N(C3CCC(=O)NC3=O)C4=O)=C2C=C1C(N)=O
817,CC[C@@H]1C(=O)N(C)C2=CN=C(NC3=CC=C(C(=O)NCCOCCOCCNC4=CC=CC5=C4C(=O)N(C4CCC(=O)NC4=O)C5=O)C=C3OC)N=C2N1C1CCCC1
2195,O=C(COC1=CC=CC2=C1C(=O)N(C1CCC(=O)NC1=O)C2=O)NCCC(=O)NC1=CC=C(C(=O)NC2=CC=CC(NC3=CC(C4=C[NH]C5=CC=CC=C45)=NC=N3)=C2)C=C1
194,CC1=C(C)C2=C(S1)N1C(C)=NN=C1[C@H](CC(=O)NCCCCCNC1=CC=CC3=C1CN(C1CCC(=O)NC1=O)C3=O)N=C2C1=CC=C(Cl)C=C1
944,C=CC(=O)N1CCN(C2=NC(NCCC(=O)NCCOCCOCCOCCOCCNC3=CC=CC4=C3C(=O)N(C3CCC(=O)NC3=O)C4=O)=NC3=C(F)C(C4=CC(O)=CC5=CC=CC=C45)=C(Cl)C=C23)CC1
2309,CC1(C)[C@H](NC(=O)C2=CC=C(N3CCN(CCCCCNC4=CC=C5C(=O)N(C6CCC(=O)NC6=O)C(=O)C5=C4)CC3)C=C2)C(C)(C)[C@H]1OC1=CC=C(C#N)C(Cl)=C1
2428,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)COCCOCCOCC(=O)NC3=CC=C(C(=O)NC4=CC=CC=C4N)C=C3)C(C)(C)C)C=C2)SC=N1
530,COC1=CC(N2CCC(N3CCN(C(=O)CCCCCCCCC(=O)N[C@H](C(=O)N4C[C@H](O)C[C@H]4C(=O)NCC4=CC=C(C5=C(C)N=CS5)C=C4)C(C)(C)C)CC3)CC2)=CC=C1NC1=NC=C(Cl)C(NC2=CC=CC=C2P(C)(C)=O)=N1
1398,CC1=C(C(=O)NCCCCCNC2=CC=CC3=C2C(=O)N(C2CCC(=O)NC2=O)C3=O)C(C)=C(/C=C2\C(=O)NC3=CC=C(S(=O)(=O)CC4=C(Cl)C=CC=C4Cl)C=C23)[NH]1
1417,CC1=C(C(=O)NCCCCCNC2=CC=C3C(=O)N(C4CCC(=O)NC4=O)C(=O)C3=C2)C(C)=C(/C=C2\C(=O)NC3=CC=C(F)C=C23)[NH]1
586,C=CC(=O)NC1=CC=CC(N2C(=O)C=C(C)C3=CN=C(NC4=CC=C(N5CCN(CCCCCC(=O)N[C@H](C(=O)N6C[C@H](O)C[C@H]6C(=O)NCC6=CC=C(C7=C(C)N=CS7)C=C6)C(C)(C)C)CC5)C=C4OC)N=C32)=C1
1484,CCC(=O)N1CCN(C2=NC(NCCC(=O)N(C)CCOCCOCCOCCOCCOC3=CC=C4C(=O)N(C5CCC(=O)NC5=O)CC4=C3)=NC3=C(F)C(C4=CC(O)=CC5=CC=CC=C45)=C(Cl)C=C23)CC1
1331,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@H](C)[C@@H](O)C1=CC=CC=C1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)CCOCCOCCOCCOCCNC1=CC=CC2=C1C(=O)N(C1CCC(=O)NC1=O)C2=O)C(C)C
3265,CC1=C(C)C2=C(S1)N1C(C)=NN=C1[C@H](CC(=O)NCCOCCOCCOCCNC(=O)CN1CCOC3=CC(N(CCC#N)C(=O)CCl)=CC=C31)N=C2C1=CC=C(Cl)C=C1
1795,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCC3=CC(N)=CC(CCOCCOCC#CC4=CC=C(C5=N[C@@H](CC6=NC=CS6)C6=NN=C(C)N6C6=C5C(C)=C(C)S6)C=C4)=C3)C(C)(C)C)C=C2)SC=N1
266,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)COCCCOC3=CC=C(NC4=NC=C(C(F)(F)F)C(NCC5=CC=CC(N(C)S(C)(=O)=O)=C5)=N4)C=C3)C(C)(C)C)C=C2)SC=N1
2753,NC1=NC=C(C2=CC=C(S(=O)(=O)N3CCN(CCC4=CN(CCOCCOCCNC5=CC=CC6=C5C(=O)N(C5CCC(=O)NC5=O)C6=O)N=N4)CC3)C=C2)N=C1C(=O)NC1=CC=CN=C1
395,CC1=NC2=C(F)C=C(C3=NC(NC4=CC=C(CN5CCN(CC6=CN(CCOCCOCCNC7=CC=CC8=C7C(=O)N(C7CCC(=O)NC7=O)C8=O)N=N6)CC5)C=N4)=NC=C3F)C=C2N1C(C)C
753,NC1=NC=NC2=C1C(C1=CC=C(OC3=CC=CC=C3)C=C1)=NN2C1CCN(CCOCCOCCOC2=CC=C3C(=O)N(C4CCC(=O)NC4=O)C(=O)C3=C2)CC1
697,CC1=C(C2=CC=C([C@H](C)NC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCCCC(=O)N3CCN(CC[C@H](CSC4=CC=CC=C4)NC4=CC=C(S(=O)(=O)NC(=O)C5=CC=C(N6CCN(CC7=C(C8=CC=C(Cl)C=C8)CCC(C)(C)C7)CC6)C=C5)C=C4S(=O)(=O)C(F)(F)F)CC3)C(C)(C)C)C=C2)SC=N1
1454,CN(CCOCCOCCCC1=CC=C2C(=O)N(C3CCC(=O)NC3=O)C(=O)C2=C1)C(=O)C1=CC=C(N2C=C(NC(=O)C3=COC(C4=CC=NC(NCC5CC5)=C4)=N3)C(C(N)=O)=N2)C=C1
1400,CC1=C(C(=O)NCCOCCNC2=CC=CC3=C2C(=O)N(C2CCC(=O)NC2=O)C3=O)C(C)=C(/C=C2\C(=O)NC3=CC=C(S(=O)(=O)CC4=C(Cl)C=CC=C4Cl)C=C23)[NH]1
2420,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCCCCCCC(=O)NC3=CC=C(C(=O)NC4=CC=CC=C4N)C=C3)C(C)(C)C)C=C2)SC=N1
1231,CC(C)(C)C1=CC(NC(=O)NC2=CC=C(C3=CN4C(=N3)SC3=CC(OCCOCCOCCNC(=O)CNC5=CC=CC6=C5C(=O)N(C5CCC(=O)NC5=O)C6=O)=CC=C34)C=C2)=NO1
1675,O=C(CCCCCCCCCCC(=O)N1CCN(C(=O)C2=CC(CC3=N[NH]C(=O)C4=CC=CC=C34)=CC=C2F)CC1)NCCNC1=CC=CC2=C1C(=O)N(C1CCC(=O)NC1=O)C2=O
2279,CN1CCN(C2=CC=C(C3=CC=C(C(=O)NCC4=CC=C(CNC5=CC=CC6=C5C(=O)N(C5CCC(=O)NC5=O)C6=O)C=C4)C=C3)C=C2NC(=O)C2=C[NH]C(=O)C=C2C(F)(F)F)CC1
579,C=CC(=O)NC1=CC=CC(N2C(=O)C=C(C)C3=CN=C(NC4=CC=C(N5CCN(C(=O)CCCCCCCNC(=O)C6=CC=C(NC(=O)[C@@H]7N[C@@H](CC(C)(C)C)[C@](C#N)(C8=CC=C(Cl)C=C8F)[C@H]7C7=CC=CC(Cl)=C7F)C(OC)=C6)CC5)C=C4OC)N=C32)=C1
102,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCCCCCCCCNC(=O)C3=CC=C(N4C(=S)N(C5=CC=C(C#N)C(C(F)(F)F)=C5)C(=O)C4(C)C)C=C3F)C(C)(C)C)C=C2)SC=N1
2426,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)COCCCCCCCCCOCC(=O)NC3=CC=C(C(=O)NC4=CC=CC=C4N)C=C3)C(C)(C)C)C=C2)SC=N1
2503,N#CC1=CC=C(O[C@H]2CC[C@H](NC(=O)C3=CC=C(NCCCCCCCCCCCNC4=CC=C5C(=O)N(C6CCC(=O)NC6=O)C(=O)C5=C4)C=C3)CC2)C=C1Cl
1079,CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C1=NC(C(=O)C2=CC=CC(OCCOC3=CC=CC=C3OCCOC3=CC=C(CN4C(C)=C(C#N)C(C5=CC=C(C#N)C=C5)=C4C)C=C3)=C2)=CS1)C1CCCCC1
572,C=CC(=O)NC1=CC=CC(N2C(=O)C=C(C)C3=CN=C(NC4=CC=C(N5CCN(C(=O)CCCCCCCCCCC(=O)NC6=CC=CC7=C6C(=O)N(C6CCC(=O)NC6=O)C7=O)CC5)C=C4OC)N=C32)=C1
603,O=C(CCC(=O)N1CCC(NC(=O)C2=C(NC(=O)C3=C(Cl)C=CC=C3Cl)C=N[NH]2)CC1)NCCNC(=O)COC1=CC=CC2=C1C(=O)N(C1CCC(=O)NC1=O)C2=O
775,COC1=CC(C2=CN=C3C=CC=C(C4=CC(F)=C(CN5CCS(=O)(=O)CC5)C(F)=C4)C3=N2)=CC=C1OCCCN1CCN(CCOCCOCCOCCOCC(=O)NC2=CC=CC3=C2CN(C2CCC(=O)NC2=O)C3=O)CC1
2125,COC1=CC(N2CCN(CCC3CCN(C4=NC=C([C@@H]5C6=C(C[C@@H](C)N5CC(C)(C)F)C5=CC=CC=C5[NH]6)C=N4)CC3)CC2)=CC2=C1C(=O)N(C1CCC(=O)NC1=O)C2
2749,NC1=NC=C(C2=CC=C(S(=O)(=O)N3CCN(CC4=CN(CCOCCOCCOCCNC5=CC=CC6=C5C(=O)N(C5CCC(=O)NC5=O)C6=O)N=N4)CC3)C=C2)N=C1C(=O)NC1=CC=CN=C1
3059,C[C@H]1CC2(CCN(C3=CC=C(C(=O)N4CC(CN5CC6=CC7=C(C=C6C5)C(=O)N(C5CCC(=O)NC5=O)C7=O)C4)C=C3)CC2)CN1C1=CC=C(C#N)C(Cl)=C1
1809,CN(C1=NC=CC=C1CNC1=NC(NC2=CC=C(C(=O)NCC3=CN(CCOCCNC4=CC=CC5=C4C(=O)N(C4CCC(=O)NC4=O)C5=O)N=N3)C=C2)=NC=C1C(F)(F)F)S(C)(=O)=O
1465,COC1=CC2=NN(C3CCN(CCOCCOC4=CC=C5CN(C6CCC(=O)NC6=O)C(=O)C5=C4)CC3)C=C2C=C1NC(=O)C1=CC=CC(C(F)(F)F)=N1
188,COC1=CC2=C(OC3=CC=C(NC(=O)C4(C(=O)NC5=CC=C(F)C=C5)CC4)C=C3F)C=CN=C2C=C1OCCCOCCCOCCCOC1=CC(C2=C(C)N=CS2)=CC=C1CNC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@H](C(C)C)N1CC2=CC=CC=C2C1=O
333,COC1=CC(/C=C2\SC(=O)N(CCOCCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCC3=CC=C(C4=C(C)N=CS4)C=C3)C(C)(C)C)C2=O)=CC=C1OC1=CC=C(C#N)C=C1C(F)(F)F
1791,CNCCOC1=CC(C2=C(C)N=CS2)=CC=C1CNC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H](NC(=O)COCCOCCOCCNC(=O)C[C@@H]1N=C(C2=CC=C(Cl)C=C2)C2=C(SC(C)=C2C)N2C(C)=NN=C12)C(C)(C)C
2295,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCOCCOCCOCCOC3=CC=C(C4=CN5CCCC5=N4)C=C3CNC(=O)CC3=CC=C(Cl)C(Cl)=C3)C(C)(C)C)C=C2)SC=N1
1820,CN(C1=NC=CC=C1CNC1=NC(NC2=CC=C(NC(=O)C3=CN(CCCCCOCC#CC4=CC=CC5=C4C(=O)N(C4CCC(=O)NC4=O)C5=O)N=N3)C=C2)=NC=C1C(F)(F)F)S(C)(=O)=O
2570,C[C@@H]1C[C@@H](O)C2=NC=NC(N3CCN(C(=O)[C@H](CNCCC(=O)NCCCCCCCCNC4=CC=CC5=C4C(=O)N(C4CCC(=O)NC4=O)C5=O)C4=CC=C(Cl)C=C4)CC3)=C21
2280,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCOCCNC(=O)C3=CC=C(C4=CC=C(N5CCN(C)CC5)C(NC(=O)C5=C[NH]C(=O)C=C5C(F)(F)F)=C4)C=C3)C(C)(C)C)C=C2)SC=N1
1995,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCCCCN3CCN(C4=CC=C(NC5=NC=C6N=C(NC7=CC=CC=C7)N(C7CCCC7)C6=N5)C=C4)CC3)C(C)(C)C)C=C2)SC=N1
2607,COC1=CC(N(C)CCN(C)C)=C(NC(=O)/C=C/CN(C)CCN(C)C(=O)CCCCCCC(=O)N[C@H](C(=O)N2C[C@H](O)C[C@H]2C(=O)NCC2=CC=C(C3=C(C)N=CS3)C=C2)C(C)(C)C)C=C1NC1=NC=CC(C2=CN(C)C3=CC=CC=C23)=N1
1996,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCCCCCN3CCN(C4=CC=C(NC5=NC=C6N=C(NC7=CC=CC=C7)N(C7CCCC7)C6=N5)C=C4)CC3)C(C)(C)C)C=C2)SC=N1
339,CC1=C(C)C2=C(S1)N1C(C)=NN=C1[C@H](CC(=O)NCCCCCCCCNC(=O)COC1=CC=CC3=C1C(=O)N(C1CCC(=O)NC1=O)C3=O)N=C2C1=CC=C(Cl)C=C1
605,O=C(CCC(=O)N1CCC(NC(=O)C2=C(NC(=O)C3=C(Cl)C=CC=C3Cl)C=N[NH]2)CC1)NCCCCCCNC(=O)COC1=CC=CC2=C1C(=O)N(C1CCC(=O)NC1=O)C2=O
2283,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)C3=CC=C(C4=CC=C(N5CCN(C)CC5)C(NC(=O)C5=C[NH]C(=O)C=C5C(F)(F)F)=C4)C=C3)C(C)(C)C)C=C2)SC=N1
3071,COC1=CC(N2CC[C@@H](OCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)N[C@@H](C)C3=CC=C(C4=C(C)N=CS4)C=C3)C(C)(C)C)[C@H](C)C2)=CC=C1NC(=O)C1=CC=CC(C2=CC=N[NH]2)=N1
1501,CC1=C(C2=CC=C([C@H](C)NC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCOCCOCCOCCOCCNC(=O)CCC(=O)NC3=CC=CC(SC4=NC=C(N5CCC(C)(N)CC5)N=C4N)=C3Cl)C(C)(C)C)C=C2)SC=N1
361,CC1=NOC([C@H](C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@@H](CC(=O)N2CCC(N3CC(C#CC4=CC=C(C(=O)N[C@H]5C(C)(C)[C@H](OC6=CC=C(C#N)C(Cl)=C6)C5(C)C)C=C4)C3)CC2)C2=CC=CC=C2)C(C)C)=C1
2132,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)C3(F)CC3)C(C)(C)C)C(OCCCOC3=CC=C(CN4CCN(C5=CC(C6=CC=CC=C6O)=NN=C5N)CC4)C=C3)=C2)SC=N1
2690,CC[C@@H]1C2=NN=C(C)N2C2=CN=C(NC3=CC=C(C(=O)NC4CCN(C(=O)COC5=CC=CC6=C5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)C=C3OC)N=C2N1CC1CCCCC1
2518,N#CC1=CC=C(N[C@H]2CC[C@H](NC(=O)C3=CC=C(N4CCC(N5CCN(C6=CC=C7C(=O)N(C8CCC(=O)NC8=O)C(=O)C7=C6)CC5)CC4)C=C3)CC2)C=C1Cl
2232,C=CC(=O)NC1=CC2=C(NC3=CC=C(F)C(Cl)=C3)N=CN=C2C=C1OCCCN1CCN(C(=O)CCCCCCNC2=CC=CC3=C2C(=O)N(C2CCC(=O)NC2=O)C3=O)CC1
1654,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)COCCOCCNC(=O)C[C@@H]3N=C(C4=CC=C(Cl)C=C4)C4=C(SC(C)=C4C)N4C(C)=NN=C34)C(C)(C)C)C=C2)SC=N1
2435,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCCCCCC(=O)NC3=CC=C(C(=O)NC4=CC(C5=CC=CS5)=CC=C4N)C=C3)C(C)(C)C)C=C2)SC=N1
283,NC1=NC=NC2=C1C(C1=CC=C(OC3=CC=CC=C3)C=C1)=NN2C1CCN(CCOCCOCC(=O)NC2=CC=C3C(=O)N(C4CCC(=O)NC4=O)C(=O)C3=C2)CC1
415,COC1=CC=C(C2=N[C@H](C3=CC=C(Cl)C=C3)[C@H](C3=CC=C(Cl)C=C3)N2C(=O)N2CCN(CC(=O)NCCOCCOCCOCCN3C=C(CN4CCN(C5=CC=C(NC6=NC=C7C(C)=C(C(C)=O)C(=O)N(C8CCCC8)C7=N6)N=C5)CC4)N=N3)C(=O)C2)C(OC(C)C)=C1
2202,CCC1=CC2=C(C=C1N1CCC(N3CCN(C(=O)CNC4=CC=CC5=C4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)CC1)C(C)(C)C1=C(C2=O)C2=CC=C(C#N)C=C2[NH]1
1821,CN(C1=NC=CC=C1CNC1=NC(NC2=CC=C(NC(=O)C3=CN(CCCCCCCC#CC4=CC=CC5=C4C(=O)N(C4CCC(=O)NC4=O)C5=O)N=N3)C=C2)=NC=C1C(F)(F)F)S(C)(=O)=O
765,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)COCCOCCOCCOCCOC3=CC(F)=CC(CNC4=NC(NC5=CN(C)N=C5)=NC=C4Cl)=C3F)C(C)(C)C)C=C2)SC=N1
2757,NC1=NC=C(C2=CC=C(S(=O)(=O)N3CCN(CCC4=CN(CCOCCOCCOCCOCCOCCOCCNC5=CC=CC6=C5C(=O)N(C5CCC(=O)NC5=O)C6=O)N=N4)CC3)C=C2)N=C1C(=O)NC1=CC=CN=C1
2281,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCOCCOCCNC(=O)C3=CC=C(C4=CC=C(N5CCN(C)CC5)C(NC(=O)C5=C[NH]C(=O)C=C5C(F)(F)F)=C4)C=C3)C(C)(C)C)C=C2)SC=N1
1485,CCC(=O)N1CCN(C2=NC(NCCC(=O)N(C)CCOCCOCCOCCOCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)N[C@@H](C)C3=CC=C(C4=C(C)N=CS4)C=C3)C(C)(C)C)=NC3=C(F)C(C4=CC(O)=CC5=CC=CC=C45)=C(Cl)C=C23)CC1
1181,CCCCN(CC1=CC=C(C(=O)NO)C=C1)C(=O)NC1=CC=C(OCCCCCCCCCCCN2C=C(CCCCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCC3=CC=C(C4=C(C)N=CS4)C=C3)C(C)(C)C)N=N2)C=C1
587,C=CC(=O)NC1=CC=CC(N2C(=O)C=C(C)C3=CN=C(NC4=CC=C(N5CCN(CCCC(=O)N[C@H](C(=O)N6C[C@H](O)C[C@H]6C(=O)NCC6=CC=C(C7=C(C)N=CS7)C=C6)C(C)(C)C)CC5)C=C4OC)N=C32)=C1
2750,NC1=NC=C(C2=CC=C(S(=O)(=O)N3CCN(CC4=CN(CCOCCOCCOCCOCCNC5=CC=CC6=C5C(=O)N(C5CCC(=O)NC5=O)C6=O)N=N4)CC3)C=C2)N=C1C(=O)NC1=CC=CN=C1
1601,CC1=CC=C(N2N=C3C(=O)N(CCCC(=O)NCCCCCCCCNC4=CC=C5C(=O)N(C6CCC(=O)NC6=O)C(=O)C5=C4)N=C(C)C3=C2C)C=C1
2834,O=C(CNC1=NC=NC2=C1C(C(=O)C1=CC=C(OC3=CC=CC=C3)C=C1Cl)=C[NH]2)NCCOCCOCCOCCOCCNC1=CC=CC2=C1C(=O)N(C1CCC(=O)NC1=O)C2=O
99,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCCCCCNC(=O)C3=CC=C(N4C(=S)N(C5=CC=C(C#N)C(C(F)(F)F)=C5)C(=O)C4(C)C)C=C3F)C(C)(C)C)C=C2)SC=N1
204,COC1=CC(/C=C(\C#N)C(=O)NCCOCCOCCOCCC(=O)N[C@H](C(=O)N2C[C@H](O)C[C@H]2C(=O)NCC2=CC=C(C3=C(C)N=CS3)C=C2)C(C)(C)C)=CC=C1OCC1=CC=C(C(F)(F)F)C=C1C(F)(F)F
2232,C=CC(=O)NC1=CC2=C(NC3=CC=C(F)C(Cl)=C3)N=CN=C2C=C1OCCCN1CCN(C(=O)CCCCCCNC2=CC=CC3=C2C(=O)N(C2CCC(=O)NC2=O)C3=O)CC1
2293,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCOCCOC3=CC=C(C4=CN5CCCC5=N4)C=C3CNC(=O)CC3=CC=C(Cl)C(Cl)=C3)C(C)(C)C)C=C2)SC=N1
3064,C[C@H]1CC2(CCN(C3=CC=C(C(=O)N4CCN(C(=O)CN5CC6=CC7=C(C=C6C5)C(=O)N(C5CCC(=O)NC5=O)C7)CC4)C=C3)CC2)CN1C1=CC=C(C#N)C(Cl)=C1
255,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)COCCOCCOCCOC3=CC=C(N4C(=S)N(C5=CC=C(C#N)C(C(F)(F)F)=C5)C(=O)C4(C)C)C=C3)C(C)(C)C)C=C2)SC=N1
3261,C[C@H]1CCCN1CC1=NC2=CC=C(NC(=O)C3=CC=C4C(=C3)C=NN4CCCCNC3=CC=CC4=C3C(=O)N(C3CCC(=O)NC3=O)C4=O)C=C2[NH]1
1675,O=C(CCCCCCCCCCC(=O)N1CCN(C(=O)C2=CC(CC3=N[NH]C(=O)C4=CC=CC=C34)=CC=C2F)CC1)NCCNC1=CC=CC2=C1C(=O)N(C1CCC(=O)NC1=O)C2=O
2495,N#CC1=CC=C(O[C@H]2CC[C@H](NC(=O)C3=CC=C(NCCCNC4=CC=C5C(=O)N(C6CCC(=O)NC6=O)C(=O)C5=C4)C=C3)CC2)C=C1Cl
420,CC(=O)C1=C(C)C2=CN=C(NC3=CC=C(N4CCN(CC5=CN(CCOCCNC(=O)[C@H](CC(C)C)NC(=O)[C@@H](O)[C@H](N)CC6=CC=CC=C6)N=N5)CC4)C=N3)N=C2N(C2CCCC2)C1=O
2008,CC(C)NC1=CC(N2C=CC3=CC(C#N)=CN=C32)=NC=C1C(=O)N[C@H]1CC[C@H](C(=O)NCCOCCNC(=O)COC2=CC=CC3=C2C(=O)N(C2CCC(=O)NC2=O)C3=O)CC1
2624,C=CC(=O)N1CCC[C@H](N2C(NC3=CC=CC=C3)=NC3=CN=C(NC4=CC=C(N5CCN(CC(=O)NCCOCCOCC(=O)N[C@H](C(=O)N6C[C@H](O)C[C@H]6C(=O)NCC6=CC=C(C7=C(C)N=CS7)C=C6)C(C)(C)C)CC5)C=C4)N=C32)C1
1535,CC1=C(C2=CC=C3CNC(=O)[C@@H]4C[C@@H](O)CN4C(=O)[C@H](C(C)(C)C)NC(=O)COCCOCCOC[C@H](NC(=O)C[C@@H]4N=C(C5=CC=C(Cl)C=C5)C5=C(SC(C)=C5C)N5C(C)=NN=C45)COCCOCCOC3=C2)SC=N1
1996,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCCCCCN3CCN(C4=CC=C(NC5=NC=C6N=C(NC7=CC=CC=C7)N(C7CCCC7)C6=N5)C=C4)CC3)C(C)(C)C)C=C2)SC=N1
1237,CC(C)(C)C1=CC(NC(=O)NC2=CC=C(C3=CN4C(=N3)SC3=CC(OCCN5CCN(CC(=O)NCCCCCCCCNC(=O)COC6=CC=CC7=C6C(=O)N(C6CCC(=O)NC6=O)C7=O)CC5)=CC=C34)C=C2)=NO1
475,NC(=O)CC[C@H](NC(=O)[C@@H]1CC[C@@H]2CCN(C(=O)CCCC#CC3=CC=CC4=C3CN(C3CCC(=O)NC3=O)C4=O)C[C@H](NC(=O)C3=CC4=CC(C(F)(F)P(=O)(O)O)=CC=C4[NH]3)C(=O)N12)C(=O)NC(C1=CC=CC=C1)C1=CC=CC=C1
2662,C/C(=N\NC1=NC(C2=CC=C(C3=CC=CC=C3)C=C2)=CS1)C(=O)NCCCNC1=CC=CC2=C1C(=O)N(C1CCC(=O)NC1=O)C2=O
396,CC1=NC2=C(F)C=C(C3=NC(NC4=CC=C(CN5CCN(CC6=CN(CCOCCOCCOCCNC7=CC=CC8=C7C(=O)N(C7CCC(=O)NC7=O)C8=O)N=N6)CC5)C=N4)=NC=C3F)C=C2N1C(C)C
413,COC1=CC=C(C2=N[C@H](C3=CC=C(Cl)C=C3)[C@H](C3=CC=C(Cl)C=C3)N2C(=O)N2CCN(CC(=O)NCCOCCN3C=C(CN4CCN(C5=CC=C(NC6=NC=C7C(C)=C(C(C)=O)C(=O)N(C8CCCC8)C7=N6)N=C5)CC4)N=N3)C(=O)C2)C(OC(C)C)=C1
2414,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCCCCCCCCN3C=C(COC4=CC5=NC=NC(NC6=CC=C(F)C(Cl)=C6)=C5C=C4NC(=O)/C=C/CN4CCCCC4)N=N3)C(C)(C)C)C=C2)SC=N1
2750,NC1=NC=C(C2=CC=C(S(=O)(=O)N3CCN(CC4=CN(CCOCCOCCOCCOCCNC5=CC=CC6=C5C(=O)N(C5CCC(=O)NC5=O)C6=O)N=N4)CC3)C=C2)N=C1C(=O)NC1=CC=CN=C1
1636,CC1=CC=C(C(=O)NCCCCC2=CN(CCCC(=O)NCCCCCCC3=CC=CC4=C3CN(C3CCC(=O)NC3=O)C4=O)N=N2)C=C1N1C(C)=CC(OCC2=CC=C(F)C=C2F)=C(Br)C1=O
419,CC(=O)C1=C(C)C2=CN=C(NC3=CC=C(N4CCN(CC5=CN(CCOCCOCCOCCOCCNC(=O)CCC(=O)N[C@H](C(=O)N6C[C@H](O)C[C@H]6C(=O)NCC6=CC=C(C7=C(C)N=CS7)C=C6)C(C)(C)C)N=N5)CC4)C=N3)N=C2N(C2CCCC2)C1=O
744,CN[C@@H](C)C(=O)N[C@H](C(=O)N1C[C@@H](NC(=O)COCCOCCOCCN2CCN(C3=CC=C(NC4=NC=C5C(C)=C(C(C)=O)C(=O)N(C6CCCC6)C5=N4)N=C3)CC2)C[C@H]1C(=O)NC1=C(F)C=CC=C1F)C(C)(C)C
2039,CN[C@@H](C)C(=O)N[C@H](C(=O)N1C[C@@H](OC2=CC=CC(OCCOCCOCCOCCN3CCN(C4=CC=C(NC5=NC=C6C(C)=C(C(C)=O)C(=O)N(C7CCCC7)C6=N5)N=C4)CC3)=C2)C[C@H]1C(=O)N[C@@H]1CCCC2=CC=CC=C21)C1CCCCC1
